,Address,sale_date,sale_price,salePrice_numeric,price_SF,sq_ft,yr_built,unique_ID,full_address,Address_URL,url,lat,long
1171,1868 JOSEPH E BOONE BLVD NW,4/12/23,"$460,000.00 ",460000,156.462585,2940,2003,1868JOSEPHEBOONEBLVDNW-2023-04-12-460000,"1868 JOSEPH E BOONE BLVD NW Fulton County, GA","1868%20JOSEPH%20E%20BOONE%20BLVD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1868%20JOSEPH%20E%20BOONE%20BLVD%20NW%20Fulton%20County,%20GA",33.7634079,-84.4482477
1172,147 FIFTEENTH ST NE # 2 A,4/12/23,"$675,000.00 ",675000,361.1556982,1869,1972,147FIFTEENTHSTNE#2A-2023-04-12-675000,"147 FIFTEENTH ST NE # 2 A Fulton County, GA","147%20FIFTEENTH%20ST%20NE%20#%202%20A%20Fulton%20County,%20GA","https://www.google.com/maps/search/147%20FIFTEENTH%20ST%20NE%20#%202%20A%20Fulton%20County,%20GA",33.7881782,-84.3822422
1173,975 FAITH AVE,4/12/23,"$1,255,000.00 ",1255000,516.4609053,2430,2005,975FAITHAVE-2023-04-12-1255000,"975 FAITH AVE Fulton County, GA","975%20FAITH%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/975%20FAITH%20AVE%20Fulton%20County,%20GA",33.7422595,-84.3555657
1174,518 OAKLAND AVE SE,4/12/23,"$800,000.00 ",800000,496.8944099,1610,1981,518OAKLANDAVESE-2023-04-12-800000,"518 OAKLAND AVE SE Fulton County, GA","518%20OAKLAND%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/518%20OAKLAND%20AVE%20SE%20Fulton%20County,%20GA",33.7404969,-84.3746378
1175,7744 BARON RD,4/12/23,"$312,013.00 ",312013,155.4623817,2007,2022,7744BARONRD-2023-04-12-312013,"7744 BARON RD Fulton County, GA","7744%20BARON%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/7744%20BARON%20RD%20Fulton%20County,%20GA",33.543751,-84.567417
1176,13 BELMONTE CT SW,4/12/23,"$160,000.00 ",160000,117.3020528,1364,1983,13BELMONTECTSW-2023-04-12-160000,"13 BELMONTE CT SW Fulton County, GA","13%20BELMONTE%20CT%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/13%20BELMONTE%20CT%20SW%20Fulton%20County,%20GA",33.7251142,-84.4450193
1177,11295 EASTHAVEN PL,4/12/23,"$810,000.00 ",810000,217.4496644,3725,2015,11295EASTHAVENPL-2023-04-12-810000,"11295 EASTHAVEN PL Fulton County, GA","11295%20EASTHAVEN%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/11295%20EASTHAVEN%20PL%20Fulton%20County,%20GA",34.0540757,-84.1643896
1178,274 DENNIS DR,4/12/23,"$435,000.00 ",435000,203.0812325,2142,1991,274DENNISDR-2023-04-12-435000,"274 DENNIS DR Fulton County, GA","274%20DENNIS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/274%20DENNIS%20DR%20Fulton%20County,%20GA",34.0718908,-84.3218474
1179,270 SEVENTEENTH ST UNIT 2204,4/12/23,"$625,000.00 ",625000,358.3715596,1744,2009,270SEVENTEENTHSTUNIT2204-2023-04-12-625000,"270 SEVENTEENTH ST UNIT 2204 Fulton County, GA","270%20SEVENTEENTH%20ST%20UNIT%202204%20Fulton%20County,%20GA","https://www.google.com/maps/search/270%20SEVENTEENTH%20ST%20UNIT%202204%20Fulton%20County,%20GA",33.7911609,-84.3969335
1180,3857 RANDALL MILL RD,4/12/23,"$4,200,000.00 ",4200000,390.91586,10744,1999,3857RANDALLMILLRD-2023-04-12-4200000,"3857 RANDALL MILL RD Fulton County, GA","3857%20RANDALL%20MILL%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/3857%20RANDALL%20MILL%20RD%20Fulton%20County,%20GA",33.8604494,-84.4240149
1181,5481 MORTON RD,4/12/23,"$795,000.00 ",795000,341.0553411,2331,1980,5481MORTONRD-2023-04-12-795000,"5481 MORTON RD Fulton County, GA","5481%20MORTON%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/5481%20MORTON%20RD%20Fulton%20County,%20GA",34.0377957,-84.2011573
1182,275 THIRTEENTH ST NE # 805,4/12/23,"$319,000.00 ",319000,408.974359,780,2005,275THIRTEENTHSTNE#805-2023-04-12-319000,"275 THIRTEENTH ST NE # 805 Fulton County, GA","275%20THIRTEENTH%20ST%20NE%20#%20805%20Fulton%20County,%20GA","https://www.google.com/maps/search/275%20THIRTEENTH%20ST%20NE%20#%20805%20Fulton%20County,%20GA",33.7850192,-84.3794623
1183,6961 BRANDON MILL RD,4/12/23,"$760,000.00 ",760000,292.8709056,2595,1999,6961BRANDONMILLRD-2023-04-12-760000,"6961 BRANDON MILL RD Fulton County, GA","6961%20BRANDON%20MILL%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/6961%20BRANDON%20MILL%20RD%20Fulton%20County,%20GA",33.9456425,-84.3865858
1184,89 INMAN CIR NE,4/11/23,"$1,840,000.00 ",1840000,762.8524046,2412,1910,89INMANCIRNE-2023-04-11-1840000,"89 INMAN CIR NE Fulton County, GA","89%20INMAN%20CIR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/89%20INMAN%20CIR%20NE%20Fulton%20County,%20GA",33.7938775,-84.3805152
1185,272 FOURTEENTH ST NE # 14,4/11/23,"$315,000.00 ",315000,315,1000,1900,272FOURTEENTHSTNE#14-2023-04-11-315000,"272 FOURTEENTH ST NE # 14 Fulton County, GA","272%20FOURTEENTH%20ST%20NE%20#%2014%20Fulton%20County,%20GA","https://www.google.com/maps/search/272%20FOURTEENTH%20ST%20NE%20#%2014%20Fulton%20County,%20GA",33.7868029,-84.3786296
1186,1840 NORTH CREEK CIR,4/11/23,"$600,000.00 ",600000,375.9398496,1596,1986,1840NORTHCREEKCIR-2023-04-11-600000,"1840 NORTH CREEK CIR Fulton County, GA","1840%20NORTH%20CREEK%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1840%20NORTH%20CREEK%20CIR%20Fulton%20County,%20GA",34.0838289,-84.2933021
1187,7923 BRIAR VILLA PL,4/11/23,"$360,000.00 ",360000,180.5416249,1994,1985,7923BRIARVILLAPL-2023-04-11-360000,"7923 BRIAR VILLA PL Fulton County, GA","7923%20BRIAR%20VILLA%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/7923%20BRIAR%20VILLA%20PL%20Fulton%20County,%20GA",33.9714854,-84.348739
1188,73 MOUNT VERNON CIR,4/11/23,"$409,000.00 ",409000,233.7142857,1750,1985,73MOUNTVERNONCIR-2023-04-11-409000,"73 MOUNT VERNON CIR Fulton County, GA","73%20MOUNT%20VERNON%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/73%20MOUNT%20VERNON%20CIR%20Fulton%20County,%20GA",33.9364367,-84.350634
1189,7185 TWIN BRANCH CT,4/11/23,"$975,000.00 ",975000,302.6070764,3222,1969,7185TWINBRANCHCT-2023-04-11-975000,"7185 TWIN BRANCH CT Fulton County, GA","7185%20TWIN%20BRANCH%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/7185%20TWIN%20BRANCH%20CT%20Fulton%20County,%20GA",33.9509336,-84.3485464
1190,943 PEACHTREE ST NE # 1914,4/11/23,"$630,000.00 ",630000,425.3882512,1481,2002,943PEACHTREESTNE#1914-2023-04-11-630000,"943 PEACHTREE ST NE # 1914 Fulton County, GA","943%20PEACHTREE%20ST%20NE%20#%201914%20Fulton%20County,%20GA","https://www.google.com/maps/search/943%20PEACHTREE%20ST%20NE%20#%201914%20Fulton%20County,%20GA",33.7804915,-84.3835658
1191,4139 TOWNSHIP PKWY,4/11/23,"$700,000.00 ",700000,346.5346535,2020,2016,4139TOWNSHIPPKWY-2023-04-11-700000,"4139 TOWNSHIP PKWY Fulton County, GA","4139%20TOWNSHIP%20PKWY%20Fulton%20County,%20GA","https://www.google.com/maps/search/4139%20TOWNSHIP%20PKWY%20Fulton%20County,%20GA",33.8857585,-84.3795338
1192,1060 MAYFIELD MANOR DR,4/11/23,"$855,000.00 ",855000,251.69267,3397,1995,1060MAYFIELDMANORDR-2023-04-11-855000,"1060 MAYFIELD MANOR DR Fulton County, GA","1060%20MAYFIELD%20MANOR%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1060%20MAYFIELD%20MANOR%20DR%20Fulton%20County,%20GA",34.0866911,-84.3090638
1193,1965 HIDDEN HTS,4/11/23,"$400,000.00 ",400000,277.0083102,1444,2021,1965HIDDENHTS-2023-04-11-400000,"1965 HIDDEN HTS Fulton County, GA","1965%20HIDDEN%20HTS%20Fulton%20County,%20GA","https://www.google.com/maps/search/1965%20HIDDEN%20HTS%20Fulton%20County,%20GA",33.7930494,-84.4527295
1194,2476 JEFFERSON TER,4/11/23,"$380,000.00 ",380000,323.1292517,1176,1960,2476JEFFERSONTER-2023-04-11-380000,"2476 JEFFERSON TER Fulton County, GA","2476%20JEFFERSON%20TER%20Fulton%20County,%20GA","https://www.google.com/maps/search/2476%20JEFFERSON%20TER%20Fulton%20County,%20GA",33.6874956,-84.4271896
1195,80 GLADWYNE RIDGE DR,4/11/23,"$860,000.00 ",860000,170.8382996,5034,1989,80GLADWYNERIDGEDR-2023-04-11-860000,"80 GLADWYNE RIDGE DR Fulton County, GA","80%20GLADWYNE%20RIDGE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/80%20GLADWYNE%20RIDGE%20DR%20Fulton%20County,%20GA",34.1164525,-84.3599966
1196,950 CLUB CHASE CT,4/11/23,"$651,800.00 ",651800,262.8225806,2480,1991,950CLUBCHASECT-2023-04-11-651800,"950 CLUB CHASE CT Fulton County, GA","950%20CLUB%20CHASE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/950%20CLUB%20CHASE%20CT%20Fulton%20County,%20GA",33.9938146,-84.3087349
1197,711 COSMOPOLITAN DR LOT 221,4/11/23,"$275,000.00 ",275000,321.6374269,855,2007,711COSMOPOLITANDRLOT221-2023-04-11-275000,"711 COSMOPOLITAN DR LOT 221 Fulton County, GA","711%20COSMOPOLITAN%20DR%20LOT%20221%20Fulton%20County,%20GA","https://www.google.com/maps/search/711%20COSMOPOLITAN%20DR%20LOT%20221%20Fulton%20County,%20GA",33.8215151,-84.3625432
1198,390 SEVENTEENTH ST NW LOT 3005,4/11/23,"$300,000.00 ",300000,237.5296912,1263,2007,390SEVENTEENTHSTNWLOT3005-2023-04-11-300000,"390 SEVENTEENTH ST NW LOT 3005 Fulton County, GA","390%20SEVENTEENTH%20ST%20NW%20LOT%203005%20Fulton%20County,%20GA","https://www.google.com/maps/search/390%20SEVENTEENTH%20ST%20NW%20LOT%203005%20Fulton%20County,%20GA",33.7903038,-84.3994771
1199,2027 DREW DR,4/11/23,"$565,000.00 ",565000,200.0708215,2824,2020,2027DREWDR-2023-04-11-565000,"2027 DREW DR Fulton County, GA","2027%20DREW%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2027%20DREW%20DR%20Fulton%20County,%20GA",33.7941964,-84.455026
1200,700 MARSHVIEW CLOSE,4/11/23,"$485,000.00 ",485000,167.3567978,2898,1979,700MARSHVIEWCLOSE-2023-04-11-485000,"700 MARSHVIEW CLOSE Fulton County, GA","700%20MARSHVIEW%20CLOSE%20Fulton%20County,%20GA","https://www.google.com/maps/search/700%20MARSHVIEW%20CLOSE%20Fulton%20County,%20GA",34.0012094,-84.3194635
1201,380 FERRY LANDING,4/11/23,"$1,640,000.00 ",1640000,251.572327,6519,1978,380FERRYLANDING-2023-04-11-1640000,"380 FERRY LANDING Fulton County, GA","380%20FERRY%20LANDING%20Fulton%20County,%20GA","https://www.google.com/maps/search/380%20FERRY%20LANDING%20Fulton%20County,%20GA",33.9261211,-84.4272574
1202,1194 VILLAGE CT SE,4/10/23,"$275,000.00 ",275000,305.5555556,900,2001,1194VILLAGECTSE-2023-04-10-275000,"1194 VILLAGE CT SE Fulton County, GA","1194%20VILLAGE%20CT%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1194%20VILLAGE%20CT%20SE%20Fulton%20County,%20GA",33.7441778,-84.3506876
1203,320 DODD LN,4/10/23,"$1,413,131.00 ",1413131,285.5964026,4948,2022,320DODDLN-2023-04-10-1413131,"320 DODD LN Fulton County, GA","320%20DODD%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/320%20DODD%20LN%20Fulton%20County,%20GA",34.0752128,-84.2315432
1204,380 GRANT CIR SE 101,4/10/23,"$465,000.00 ",465000,372,1250,2004,380GRANTCIRSE101-2023-04-10-465000,"380 GRANT CIR SE 101 Fulton County, GA","380%20GRANT%20CIR%20SE%20101%20Fulton%20County,%20GA","https://www.google.com/maps/search/380%20GRANT%20CIR%20SE%20101%20Fulton%20County,%20GA",33.7260323,-84.3749604
1205,44 PEACHTREE PL # 826,4/10/23,"$370,000.00 ",370000,478.0361757,774,2006,44PEACHTREEPL#826-2023-04-10-370000,"44 PEACHTREE PL # 826 Fulton County, GA","44%20PEACHTREE%20PL%20#%20826%20Fulton%20County,%20GA","https://www.google.com/maps/search/44%20PEACHTREE%20PL%20#%20826%20Fulton%20County,%20GA",34.2734976,-83.8419733
1206,2660 PEACHTREE RD NW 22E,4/10/23,"$1,075,000.00 ",1075000,364.2832938,2951,1987,2660PEACHTREERDNW22E-2023-04-10-1075000,"2660 PEACHTREE RD NW 22E Fulton County, GA","2660%20PEACHTREE%20RD%20NW%2022E%20Fulton%20County,%20GA","https://www.google.com/maps/search/2660%20PEACHTREE%20RD%20NW%2022E%20Fulton%20County,%20GA",33.8274538,-84.3881758
1207,200 RIVER VISTA DR UNIT 530,4/10/23,"$506,000.00 ",506000,330.7189542,1530,2010,200RIVERVISTADRUNIT530-2023-04-10-506000,"200 RIVER VISTA DR UNIT 530 Fulton County, GA","200%20RIVER%20VISTA%20DR%20UNIT%20530%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20RIVER%20VISTA%20DR%20UNIT%20530%20Fulton%20County,%20GA",33.9011253,-84.4399001
1208,1369 BAYROSE CIR UNIT 69A,4/10/23,"$290,000.00 ",290000,196.4769648,1476,2021,1369BAYROSECIRUNIT69A-2023-04-10-290000,"1369 BAYROSE CIR UNIT 69A Fulton County, GA","1369%20BAYROSE%20CIR%20UNIT%2069A%20Fulton%20County,%20GA","https://www.google.com/maps/search/1369%20BAYROSE%20CIR%20UNIT%2069A%20Fulton%20County,%20GA",33.7054626,-84.4456296
1123,335 WINDING RIVER RD # F,4/14/23,"$200,000.00 ",200000,142.0454545,1408,1970,335WINDINGRIVERRD#F-2023-04-14-200000,"335 WINDING RIVER RD # F Fulton County, GA","335%20WINDING%20RIVER%20RD%20#%20F%20Fulton%20County,%20GA","https://www.google.com/maps/search/335%20WINDING%20RIVER%20RD%20#%20F%20Fulton%20County,%20GA",33.99866996,-84.34741171
1210,10835 CENTENNIAL DR,4/10/23,"$949,300.00 ",949300,278.2239156,3412,1993,10835CENTENNIALDR-2023-04-10-949300,"10835 CENTENNIAL DR Fulton County, GA","10835%20CENTENNIAL%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/10835%20CENTENNIAL%20DR%20Fulton%20County,%20GA",34.0357744,-84.2491376
1211,712 RIVER MILL CIR,4/10/23,"$285,000.00 ",285000,218.2235835,1306,1979,712RIVERMILLCIR-2023-04-10-285000,"712 RIVER MILL CIR Fulton County, GA","712%20RIVER%20MILL%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/712%20RIVER%20MILL%20CIR%20Fulton%20County,%20GA",34.007587,-84.355293
1212,1150 COLLIER RD NW # 02 G,4/10/23,"$188,000.00 ",188000,175.2096925,1073,1971,1150COLLIERRDNW#02G-2023-04-10-188000,"1150 COLLIER RD NW # 02 G Fulton County, GA","1150%20COLLIER%20RD%20NW%20#%2002%20G%20Fulton%20County,%20GA","https://www.google.com/maps/search/1150%20COLLIER%20RD%20NW%20#%2002%20G%20Fulton%20County,%20GA",33.8099124,-84.4240625
1213,12365 PEYTON FARM WAY,4/10/23,"$790,000.00 ",790000,164.5147855,4802,2013,12365PEYTONFARMWAY-2023-04-10-790000,"12365 PEYTON FARM WAY Fulton County, GA","12365%20PEYTON%20FARM%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/12365%20PEYTON%20FARM%20WAY%20Fulton%20County,%20GA",34.0841015,-84.3144694
1214,380 HASCALL RD NW,4/7/23,"$640,000.00 ",640000,354.963949,1803,1941,380HASCALLRDNW-2023-04-07-640000,"380 HASCALL RD NW Fulton County, GA","380%20HASCALL%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/380%20HASCALL%20RD%20NW%20Fulton%20County,%20GA",33.7969412,-84.4003314
1215,310 DODD LN,4/7/23,"$1,132,740.00 ",1132740,228.9288601,4948,2022,310DODDLN-2023-04-07-1132740,"310 DODD LN Fulton County, GA","310%20DODD%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/310%20DODD%20LN%20Fulton%20County,%20GA",34.0752283,-84.2318725
1216,726 KILARNEY LN,4/7/23,"$1,380,000.00 ",1380000,338.7334315,4074,2013,726KILARNEYLN-2023-04-07-1380000,"726 KILARNEY LN Fulton County, GA","726%20KILARNEY%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/726%20KILARNEY%20LN%20Fulton%20County,%20GA",34.0360809,-84.1770936
1217,150 PEBBLE TRL,4/7/23,"$690,000.00 ",690000,369.1813804,1869,1976,150PEBBLETRL-2023-04-07-690000,"150 PEBBLE TRL Fulton County, GA","150%20PEBBLE%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/150%20PEBBLE%20TRL%20Fulton%20County,%20GA",34.0863113,-84.2985184
1218,361 SEVENTEENTH ST NW # 1123,4/7/23,"$406,500.00 ",406500,388.9952153,1045,2005,361SEVENTEENTHSTNW#1123-2023-04-07-406500,"361 SEVENTEENTH ST NW # 1123 Fulton County, GA","361%20SEVENTEENTH%20ST%20NW%20#%201123%20Fulton%20County,%20GA","https://www.google.com/maps/search/361%20SEVENTEENTH%20ST%20NW%20#%201123%20Fulton%20County,%20GA",33.7915654,-84.3981417
1219,425 TENTH ST NE # 13,4/7/23,"$436,000.00 ",436000,520.9080048,837,1921,425TENTHSTNE#13-2023-04-07-436000,"425 TENTH ST NE # 13 Fulton County, GA","425%20TENTH%20ST%20NE%20#%2013%20Fulton%20County,%20GA","https://www.google.com/maps/search/425%20TENTH%20ST%20NE%20#%2013%20Fulton%20County,%20GA",33.781318,-84.3732048
1220,210 MAGNOLIA TREE CT,4/7/23,"$382,500.00 ",382500,255.6818182,1496,1988,210MAGNOLIATREECT-2023-04-07-382500,"210 MAGNOLIA TREE CT Fulton County, GA","210%20MAGNOLIA%20TREE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/210%20MAGNOLIA%20TREE%20CT%20Fulton%20County,%20GA",34.041516,-84.2115553
1221,951 GLENWOOD AVE SE # 1303,4/7/23,"$405,000.00 ",405000,382.7977316,1058,2002,951GLENWOODAVESE#1303-2023-04-07-405000,"951 GLENWOOD AVE SE # 1303 Fulton County, GA","951%20GLENWOOD%20AVE%20SE%20#%201303%20Fulton%20County,%20GA","https://www.google.com/maps/search/951%20GLENWOOD%20AVE%20SE%20#%201303%20Fulton%20County,%20GA",33.7394463,-84.3564972
1222,950 LITCHFIELD PL,4/7/23,"$515,000.00 ",515000,286.7483296,1796,1986,950LITCHFIELDPL-2023-04-07-515000,"950 LITCHFIELD PL Fulton County, GA","950%20LITCHFIELD%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/950%20LITCHFIELD%20PL%20Fulton%20County,%20GA",34.0508799,-84.3449001
1223,585 COLLIER RD NW,4/7/23,"$767,500.00 ",767500,299.5706479,2562,1938,585COLLIERRDNW-2023-04-07-767500,"585 COLLIER RD NW Fulton County, GA","585%20COLLIER%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/585%20COLLIER%20RD%20NW%20Fulton%20County,%20GA",33.8105712,-84.407274
1224,2107 TIGER FLOWERS DR NW,4/7/23,"$427,000.00 ",427000,197.3197782,2164,2022,2107TIGERFLOWERSDRNW-2023-04-07-427000,"2107 TIGER FLOWERS DR NW Fulton County, GA","2107%20TIGER%20FLOWERS%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2107%20TIGER%20FLOWERS%20DR%20NW%20Fulton%20County,%20GA",33.7604202,-84.4565842
1225,220 TOWERGATE PL,4/7/23,"$299,000.00 ",299000,178.8277512,1672,1982,220TOWERGATEPL-2023-04-07-299000,"220 TOWERGATE PL Fulton County, GA","220%20TOWERGATE%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/220%20TOWERGATE%20PL%20Fulton%20County,%20GA",33.987857,-84.3470064
1226,7765 RUTGERS CIR,4/7/23,"$310,000.00 ",310000,159.3011305,1946,2018,7765RUTGERSCIR-2023-04-07-310000,"7765 RUTGERS CIR Fulton County, GA","7765%20RUTGERS%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/7765%20RUTGERS%20CIR%20Fulton%20County,%20GA",33.546842,-84.5720256
1227,1055 PIEDMONT AVE # 316,4/7/23,"$670,000.00 ",670000,414.3475572,1617,1930,1055PIEDMONTAVE#316-2023-04-07-670000,"1055 PIEDMONT AVE # 316 Fulton County, GA","1055%20PIEDMONT%20AVE%20#%20316%20Fulton%20County,%20GA","https://www.google.com/maps/search/1055%20PIEDMONT%20AVE%20#%20316%20Fulton%20County,%20GA",34.3125903,-83.8303893
1228,120 SADDLE CREEK CT,4/7/23,"$575,000.00 ",575000,221.8364198,2592,1980,120SADDLECREEKCT-2023-04-07-575000,"120 SADDLE CREEK CT Fulton County, GA","120%20SADDLE%20CREEK%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/120%20SADDLE%20CREEK%20CT%20Fulton%20County,%20GA",34.068492,-84.3483305
1229,40 W 12TH ST UNIT 1205,4/7/23,"$2,120,764.00 ",2120764,832.6517472,2547,2021,40W12THSTUNIT1205-2023-04-07-2120764,"40 W 12TH ST UNIT 1205 Fulton County, GA","40%20W%2012TH%20ST%20UNIT%201205%20Fulton%20County,%20GA","https://www.google.com/maps/search/40%20W%2012TH%20ST%20UNIT%201205%20Fulton%20County,%20GA",33.7849249,-84.3864041
1230,2023 WESTSIDE BLVD,4/7/23,"$775,000.00 ",775000,315.5537459,2456,2017,2023WESTSIDEBLVD-2023-04-07-775000,"2023 WESTSIDE BLVD Fulton County, GA","2023%20WESTSIDE%20BLVD%20Fulton%20County,%20GA","https://www.google.com/maps/search/2023%20WESTSIDE%20BLVD%20Fulton%20County,%20GA",33.8139951,-84.4513762
1231,807 WEDGEWOOD WAY,4/7/23,"$260,000.00 ",260000,222.6027397,1168,1984,807WEDGEWOODWAY-2023-04-07-260000,"807 WEDGEWOOD WAY Fulton County, GA","807%20WEDGEWOOD%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/807%20WEDGEWOOD%20WAY%20Fulton%20County,%20GA",34.0062926,-84.3376789
1232,1008 JEFFERSON AVE,4/7/23,"$166,425.00 ",166425,89.37969925,1862,1950,1008JEFFERSONAVE-2023-04-07-166425,"1008 JEFFERSON AVE Fulton County, GA","1008%20JEFFERSON%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1008%20JEFFERSON%20AVE%20Fulton%20County,%20GA",33.6855504,-84.4219019
1233,956 GRANT COVE PL,4/7/23,"$690,000.00 ",690000,394.7368421,1748,2005,956GRANTCOVEPL-2023-04-07-690000,"956 GRANT COVE PL Fulton County, GA","956%20GRANT%20COVE%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/956%20GRANT%20COVE%20PL%20Fulton%20County,%20GA",33.7281628,-84.3772295
1234,12108 HARVEST RIDGE LN 12,4/7/23,"$424,500.00 ",424500,283,1500,2000,12108HARVESTRIDGELN12-2023-04-07-424500,"12108 HARVEST RIDGE LN 12 Fulton County, GA","12108%20HARVEST%20RIDGE%20LN%2012%20Fulton%20County,%20GA","https://www.google.com/maps/search/12108%20HARVEST%20RIDGE%20LN%2012%20Fulton%20County,%20GA",34.0467153,-84.2278655
1235,1165 HANNAFORD LN,4/7/23,"$755,000.00 ",755000,268.8746439,2808,2018,1165HANNAFORDLN-2023-04-07-755000,"1165 HANNAFORD LN Fulton County, GA","1165%20HANNAFORD%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1165%20HANNAFORD%20LN%20Fulton%20County,%20GA",34.0505715,-84.1682434
1236,1330 SIMONDS WAY,4/7/23,"$830,710.00 ",830710,212.6753712,3906,2022,1330SIMONDSWAY-2023-04-07-830710,"1330 SIMONDS WAY Fulton County, GA","1330%20SIMONDS%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/1330%20SIMONDS%20WAY%20Fulton%20County,%20GA",34.0451867,-84.16686
1237,1104 GLENRIDGE PL,4/7/23,"$465,000.00 ",465000,275.8007117,1686,2004,1104GLENRIDGEPL-2023-04-07-465000,"1104 GLENRIDGE PL Fulton County, GA","1104%20GLENRIDGE%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/1104%20GLENRIDGE%20PL%20Fulton%20County,%20GA",33.903334,-84.350989
1238,1820 PEACHTREE ST NW UNIT 1614,4/7/23,"$737,200.00 ",737200,431.3633704,1709,2010,1820PEACHTREESTNWUNIT1614-2023-04-07-737200,"1820 PEACHTREE ST NW UNIT 1614 Fulton County, GA","1820%20PEACHTREE%20ST%20NW%20UNIT%201614%20Fulton%20County,%20GA","https://www.google.com/maps/search/1820%20PEACHTREE%20ST%20NW%20UNIT%201614%20Fulton%20County,%20GA",33.805175,-84.3943191
